player_name,role,input_tokens,estimated_output_tokens,total_tokens,model
Alice,Crewmate,1810,20,1830,anthropic/claude-3-5-haiku
Charlie,Crewmate,1778,20,1798,anthropic/claude-3-5-haiku
Dave,Impostor,1760,20,1780,google/gemini-pro-1.5
Erin,Crewmate,1736,20,1756,anthropic/claude-3-5-haiku
Alice,Crewmate,1810,20,1830,anthropic/claude-3-5-haiku
Charlie,Crewmate,1778,20,1798,anthropic/claude-3-5-haiku
Dave,Impostor,1805,20,1825,google/gemini-pro-1.5
Erin,Crewmate,1999,20,2019,anthropic/claude-3-5-haiku
Alice,Crewmate,1810,20,1830,anthropic/claude-3-5-haiku
Charlie,Crewmate,1778,20,1798,anthropic/claude-3-5-haiku
Dave,Impostor,1858,20,1878,google/gemini-pro-1.5
Erin,Crewmate,2052,20,2072,anthropic/claude-3-5-haiku
Alice,Crewmate,2126,20,2146,anthropic/claude-3-5-haiku
Charlie,Crewmate,1778,20,1798,anthropic/claude-3-5-haiku
Dave,Impostor,2320,20,2340,google/gemini-pro-1.5
Erin,Crewmate,2514,20,2534,anthropic/claude-3-5-haiku
Alice,Crewmate,2588,20,2608,anthropic/claude-3-5-haiku
Charlie,Crewmate,2556,20,2576,anthropic/claude-3-5-haiku
Dave,Impostor,2160,20,2180,google/gemini-pro-1.5
Erin,Crewmate,2095,20,2115,anthropic/claude-3-5-haiku
Alice,Crewmate,2169,20,2189,anthropic/claude-3-5-haiku
Charlie,Crewmate,2137,20,2157,anthropic/claude-3-5-haiku
Dave,Impostor,2160,20,2180,google/gemini-pro-1.5
Erin,Crewmate,2095,20,2115,anthropic/claude-3-5-haiku
Alice,Crewmate,2169,20,2189,anthropic/claude-3-5-haiku
Charlie,Crewmate,2137,20,2157,anthropic/claude-3-5-haiku
Dave,Impostor,2210,20,2230,google/gemini-pro-1.5
Erin,Crewmate,2404,20,2424,anthropic/claude-3-5-haiku
Alice,Crewmate,2169,20,2189,anthropic/claude-3-5-haiku
Charlie,Crewmate,2137,20,2157,anthropic/claude-3-5-haiku
Dave,Impostor,2263,20,2283,google/gemini-pro-1.5
Erin,Crewmate,2457,20,2477,anthropic/claude-3-5-haiku
Alice,Crewmate,2531,20,2551,anthropic/claude-3-5-haiku
Charlie,Crewmate,2137,20,2157,anthropic/claude-3-5-haiku
Bob,Impostor,991,20,1011,google/gemini-pro-1.5
Dave,Crewmate,1274,20,1294,openai/gpt-4o-mini
Erin,Crewmate,1549,20,1569,openai/gpt-4o-mini
Charlie,Crewmate,1559,20,1579,openai/gpt-4o-mini
Bob,Impostor,1001,20,1021,google/gemini-pro-1.5
Dave,Crewmate,1117,20,1137,openai/gpt-4o-mini
Erin,Crewmate,1332,20,1352,openai/gpt-4o-mini
Alice,Crewmate,1178,20,1198,openai/gpt-4o-mini
Charlie,Crewmate,1340,20,1360,openai/gpt-4o-mini
Bob,Impostor,1001,20,1021,google/gemini-pro-1.5
Dave,Crewmate,1284,20,1304,openai/gpt-4o-mini
Erin,Crewmate,1332,20,1352,openai/gpt-4o-mini
Alice,Crewmate,1178,20,1198,openai/gpt-4o-mini
Charlie,Crewmate,1340,20,1360,openai/gpt-4o-mini
Bob,Impostor,1001,20,1021,google/gemini-pro-1.5
Dave,Crewmate,1284,20,1304,openai/gpt-4o-mini
Erin,Crewmate,1559,20,1579,openai/gpt-4o-mini
Alice,Crewmate,1178,20,1198,openai/gpt-4o-mini
Charlie,Crewmate,1340,20,1360,openai/gpt-4o-mini
Bob,Impostor,991,20,1011,google/gemini-pro-1.5
Dave,Crewmate,1274,20,1294,openai/gpt-4o-mini
Erin,Crewmate,1549,20,1569,openai/gpt-4o-mini
Charlie,Crewmate,1330,20,1350,openai/gpt-4o-mini
Bob,Impostor,1178,20,1198,google/gemini-pro-1.5
Dave,Crewmate,1461,20,1481,openai/gpt-4o-mini
Erin,Crewmate,1736,20,1756,openai/gpt-4o-mini
Charlie,Crewmate,1746,20,1766,openai/gpt-4o-mini
Bob,Impostor,1042,20,1062,google/gemini-pro-1.5
Dave,Crewmate,1274,20,1294,openai/gpt-4o-mini
Erin,Crewmate,1549,20,1569,openai/gpt-4o-mini
Charlie,Crewmate,1559,20,1579,openai/gpt-4o-mini
Bob,Impostor,1087,20,1107,google/gemini-pro-1.5
Dave,Crewmate,1370,20,1390,openai/gpt-4o-mini
Erin,Crewmate,1549,20,1569,openai/gpt-4o-mini
Charlie,Crewmate,1559,20,1579,openai/gpt-4o-mini
Bob,Impostor,1135,20,1155,google/gemini-pro-1.5
Dave,Crewmate,1418,20,1438,openai/gpt-4o-mini
Erin,Crewmate,1693,20,1713,openai/gpt-4o-mini
Charlie,Crewmate,1559,20,1579,openai/gpt-4o-mini
Bob,Impostor,1135,20,1155,google/gemini-pro-1.5
Dave,Crewmate,1418,20,1438,openai/gpt-4o-mini
Erin,Crewmate,1693,20,1713,openai/gpt-4o-mini
Charlie,Crewmate,1559,20,1579,openai/gpt-4o-mini
Bob,Impostor,1733,20,1753,google/gemini-pro-1.5
Dave,Crewmate,2016,20,2036,openai/gpt-4o-mini
Erin,Crewmate,2291,20,2311,openai/gpt-4o-mini
Charlie,Crewmate,2301,20,2321,openai/gpt-4o-mini
Bob,Impostor,1598,20,1618,google/gemini-pro-1.5
Dave,Crewmate,1461,20,1481,openai/gpt-4o-mini
Erin,Crewmate,1736,20,1756,openai/gpt-4o-mini
Charlie,Crewmate,1746,20,1766,openai/gpt-4o-mini
Bob,Impostor,1650,20,1670,google/gemini-pro-1.5
Dave,Crewmate,1933,20,1953,openai/gpt-4o-mini
Erin,Crewmate,1736,20,1756,openai/gpt-4o-mini
Charlie,Crewmate,1746,20,1766,openai/gpt-4o-mini
Bob,Impostor,1692,20,1712,google/gemini-pro-1.5
Dave,Crewmate,1975,20,1995,openai/gpt-4o-mini
Erin,Crewmate,2250,20,2270,openai/gpt-4o-mini
Charlie,Crewmate,1746,20,1766,openai/gpt-4o-mini
Bob,Impostor,1692,20,1712,google/gemini-pro-1.5
Dave,Crewmate,1975,20,1995,openai/gpt-4o-mini
Erin,Crewmate,2250,20,2270,openai/gpt-4o-mini
Charlie,Crewmate,1746,20,1766,openai/gpt-4o-mini
Bob,Impostor,2102,20,2122,google/gemini-pro-1.5
Dave,Crewmate,2385,20,2405,openai/gpt-4o-mini
Erin,Crewmate,2660,20,2680,openai/gpt-4o-mini
Charlie,Crewmate,2670,20,2690,openai/gpt-4o-mini
Bob,Impostor,1965,20,1985,google/gemini-pro-1.5
Dave,Crewmate,2016,20,2036,openai/gpt-4o-mini
Erin,Crewmate,2291,20,2311,openai/gpt-4o-mini
Charlie,Crewmate,2301,20,2321,openai/gpt-4o-mini
Bob,Impostor,2008,20,2028,google/gemini-pro-1.5
Dave,Crewmate,2291,20,2311,openai/gpt-4o-mini
Erin,Crewmate,2291,20,2311,openai/gpt-4o-mini
Charlie,Crewmate,2301,20,2321,openai/gpt-4o-mini
Bob,Impostor,2052,20,2072,google/gemini-pro-1.5
Dave,Crewmate,2335,20,2355,openai/gpt-4o-mini
Erin,Crewmate,2610,20,2630,openai/gpt-4o-mini
Charlie,Crewmate,2301,20,2321,openai/gpt-4o-mini
Bob,Impostor,2052,20,2072,google/gemini-pro-1.5
Dave,Crewmate,2335,20,2355,openai/gpt-4o-mini
Erin,Crewmate,2610,20,2630,openai/gpt-4o-mini
Charlie,Crewmate,2301,20,2321,openai/gpt-4o-mini
Bob,Impostor,2495,20,2515,google/gemini-pro-1.5
Dave,Crewmate,2778,20,2798,openai/gpt-4o-mini
Erin,Crewmate,3053,20,3073,openai/gpt-4o-mini
Charlie,Crewmate,3063,20,3083,openai/gpt-4o-mini
Bob,Impostor,2356,20,2376,google/gemini-pro-1.5
Dave,Crewmate,2385,20,2405,openai/gpt-4o-mini
Erin,Crewmate,2660,20,2680,openai/gpt-4o-mini
Charlie,Crewmate,2670,20,2690,openai/gpt-4o-mini
Bob,Impostor,2405,20,2425,google/gemini-pro-1.5
Dave,Crewmate,2688,20,2708,openai/gpt-4o-mini
Erin,Crewmate,2660,20,2680,openai/gpt-4o-mini
Charlie,Crewmate,2670,20,2690,openai/gpt-4o-mini
Bob,Impostor,2448,20,2468,google/gemini-pro-1.5
Dave,Crewmate,2731,20,2751,openai/gpt-4o-mini
Erin,Crewmate,3006,20,3026,openai/gpt-4o-mini
Charlie,Crewmate,2670,20,2690,openai/gpt-4o-mini
Bob,Impostor,2448,20,2468,google/gemini-pro-1.5
Dave,Crewmate,2731,20,2751,openai/gpt-4o-mini
Erin,Crewmate,3006,20,3026,openai/gpt-4o-mini
Charlie,Crewmate,2670,20,2690,openai/gpt-4o-mini
Dave,Impostor,1664,20,1684,openai/gpt-4o-mini
Alice,Crewmate,2187,20,2207,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,1862,20,1882,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1672,20,1692,openai/gpt-4o-mini
Alice,Crewmate,1911,20,1931,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,1548,20,1568,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,1651,20,1671,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1672,20,1692,openai/gpt-4o-mini
Alice,Crewmate,1911,20,1931,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,1548,20,1568,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,1651,20,1671,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1672,20,1692,openai/gpt-4o-mini
Alice,Crewmate,2195,20,2215,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,1548,20,1568,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,1651,20,1671,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1664,20,1684,openai/gpt-4o-mini
Alice,Crewmate,2187,20,2207,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,1643,20,1663,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1880,20,1900,openai/gpt-4o-mini
Alice,Crewmate,2402,20,2422,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2076,20,2096,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1743,20,1763,openai/gpt-4o-mini
Alice,Crewmate,2187,20,2207,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,1862,20,1882,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1743,20,1763,openai/gpt-4o-mini
Alice,Crewmate,2187,20,2207,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,1862,20,1882,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1802,20,1822,openai/gpt-4o-mini
Alice,Crewmate,2324,20,2344,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,1862,20,1882,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1802,20,1822,openai/gpt-4o-mini
Alice,Crewmate,2324,20,2344,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,1862,20,1882,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2517,20,2537,openai/gpt-4o-mini
Alice,Crewmate,3039,20,3059,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2713,20,2733,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2368,20,2388,openai/gpt-4o-mini
Alice,Crewmate,2402,20,2422,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2076,20,2096,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2368,20,2388,openai/gpt-4o-mini
Alice,Crewmate,2402,20,2422,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2076,20,2096,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2446,20,2466,openai/gpt-4o-mini
Alice,Crewmate,2968,20,2988,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2076,20,2096,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2446,20,2466,openai/gpt-4o-mini
Alice,Crewmate,2968,20,2988,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2076,20,2096,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2994,20,3014,openai/gpt-4o-mini
Alice,Crewmate,3516,20,3536,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3190,20,3210,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2817,20,2837,openai/gpt-4o-mini
Alice,Crewmate,3039,20,3059,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2713,20,2733,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2817,20,2837,openai/gpt-4o-mini
Alice,Crewmate,3039,20,3059,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2713,20,2733,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2891,20,2911,openai/gpt-4o-mini
Alice,Crewmate,3413,20,3433,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2713,20,2733,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2891,20,2911,openai/gpt-4o-mini
Alice,Crewmate,3413,20,3433,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2713,20,2733,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3481,20,3501,openai/gpt-4o-mini
Alice,Crewmate,4003,20,4023,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3677,20,3697,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3313,20,3333,openai/gpt-4o-mini
Alice,Crewmate,3516,20,3536,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3190,20,3210,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3313,20,3333,openai/gpt-4o-mini
Alice,Crewmate,3516,20,3536,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3190,20,3210,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3412,20,3432,openai/gpt-4o-mini
Alice,Crewmate,3934,20,3954,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3190,20,3210,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3412,20,3432,openai/gpt-4o-mini
Alice,Crewmate,3934,20,3954,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3190,20,3210,meta-llama/llama-3.1-8b-instruct
Charlie,Impostor,763,20,783,google/gemini-pro-1.5
Erin,Crewmate,747,20,767,google/gemini-pro-1.5
Dave,Crewmate,743,20,763,google/gemini-pro-1.5
Bob,Crewmate,712,20,732,google/gemini-pro-1.5
Alice,Crewmate,746,20,766,google/gemini-pro-1.5
Charlie,Impostor,737,20,757,google/gemini-pro-1.5
Dave,Crewmate,2534,20,2554,google/gemini-pro-1.5
Charlie,Impostor,745,20,765,google/gemini-pro-1.5
Erin,Crewmate,729,20,749,google/gemini-pro-1.5
Dave,Crewmate,2542,20,2562,google/gemini-pro-1.5
Charlie,Impostor,745,20,765,google/gemini-pro-1.5
Erin,Crewmate,729,20,749,google/gemini-pro-1.5
Dave,Crewmate,725,20,745,google/gemini-pro-1.5
Charlie,Impostor,753,20,773,google/gemini-pro-1.5
Erin,Crewmate,737,20,757,google/gemini-pro-1.5
Dave,Crewmate,733,20,753,google/gemini-pro-1.5
Bob,Crewmate,702,20,722,google/gemini-pro-1.5
Charlie,Impostor,892,20,912,google/gemini-pro-1.5
Erin,Crewmate,875,20,895,google/gemini-pro-1.5
Dave,Crewmate,872,20,892,google/gemini-pro-1.5
Bob,Crewmate,840,20,860,google/gemini-pro-1.5
Charlie,Impostor,815,20,835,google/gemini-pro-1.5
Erin,Crewmate,747,20,767,google/gemini-pro-1.5
Dave,Crewmate,743,20,763,google/gemini-pro-1.5
Bob,Crewmate,712,20,732,google/gemini-pro-1.5
Alice,Crewmate,746,20,766,google/gemini-pro-1.5
Charlie,Impostor,843,20,863,google/gemini-pro-1.5
Erin,Crewmate,826,20,846,google/gemini-pro-1.5
Dave,Crewmate,743,20,763,google/gemini-pro-1.5
Bob,Crewmate,712,20,732,google/gemini-pro-1.5
Alice,Crewmate,746,20,766,google/gemini-pro-1.5
Charlie,Impostor,879,20,899,google/gemini-pro-1.5
Erin,Crewmate,862,20,882,google/gemini-pro-1.5
Dave,Crewmate,859,20,879,google/gemini-pro-1.5
Bob,Crewmate,712,20,732,google/gemini-pro-1.5
Alice,Crewmate,746,20,766,google/gemini-pro-1.5
Charlie,Impostor,902,20,922,google/gemini-pro-1.5
Erin,Crewmate,885,20,905,google/gemini-pro-1.5
Dave,Crewmate,882,20,902,google/gemini-pro-1.5
Bob,Crewmate,850,20,870,google/gemini-pro-1.5
Alice,Crewmate,746,20,766,google/gemini-pro-1.5
Charlie,Impostor,1368,20,1388,google/gemini-pro-1.5
Erin,Crewmate,1351,20,1371,google/gemini-pro-1.5
Dave,Crewmate,1348,20,1368,google/gemini-pro-1.5
Bob,Crewmate,1316,20,1336,google/gemini-pro-1.5
Charlie,Impostor,1263,20,1283,google/gemini-pro-1.5
Erin,Crewmate,875,20,895,google/gemini-pro-1.5
Dave,Crewmate,872,20,892,google/gemini-pro-1.5
Bob,Crewmate,840,20,860,google/gemini-pro-1.5
Charlie,Impostor,1289,20,1309,google/gemini-pro-1.5
Erin,Crewmate,1272,20,1292,google/gemini-pro-1.5
Dave,Crewmate,872,20,892,google/gemini-pro-1.5
Bob,Crewmate,840,20,860,google/gemini-pro-1.5
Charlie,Impostor,1332,20,1352,google/gemini-pro-1.5
Erin,Crewmate,1315,20,1335,google/gemini-pro-1.5
Dave,Crewmate,1312,20,1332,google/gemini-pro-1.5
Bob,Crewmate,840,20,860,google/gemini-pro-1.5
Charlie,Impostor,1368,20,1388,google/gemini-pro-1.5
Erin,Crewmate,1351,20,1371,google/gemini-pro-1.5
Dave,Crewmate,1348,20,1368,google/gemini-pro-1.5
Bob,Crewmate,1316,20,1336,google/gemini-pro-1.5
Charlie,Impostor,1729,20,1749,google/gemini-pro-1.5
Erin,Crewmate,1712,20,1732,google/gemini-pro-1.5
Dave,Crewmate,1709,20,1729,google/gemini-pro-1.5
Bob,Crewmate,1677,20,1697,google/gemini-pro-1.5
Charlie,Impostor,1592,20,1612,google/gemini-pro-1.5
Erin,Crewmate,1351,20,1371,google/gemini-pro-1.5
Dave,Crewmate,1348,20,1368,google/gemini-pro-1.5
Bob,Crewmate,1316,20,1336,google/gemini-pro-1.5
Charlie,Impostor,1637,20,1657,google/gemini-pro-1.5
Erin,Crewmate,1620,20,1640,google/gemini-pro-1.5
Dave,Crewmate,1348,20,1368,google/gemini-pro-1.5
Bob,Crewmate,1316,20,1336,google/gemini-pro-1.5
Charlie,Impostor,1693,20,1713,google/gemini-pro-1.5
Erin,Crewmate,1676,20,1696,google/gemini-pro-1.5
Dave,Crewmate,1673,20,1693,google/gemini-pro-1.5
Bob,Crewmate,1316,20,1336,google/gemini-pro-1.5
Charlie,Impostor,1729,20,1749,google/gemini-pro-1.5
Erin,Crewmate,1712,20,1732,google/gemini-pro-1.5
Dave,Crewmate,1709,20,1729,google/gemini-pro-1.5
Bob,Crewmate,1677,20,1697,google/gemini-pro-1.5
Charlie,Impostor,2026,20,2046,google/gemini-pro-1.5
Erin,Crewmate,2009,20,2029,google/gemini-pro-1.5
Dave,Crewmate,2006,20,2026,google/gemini-pro-1.5
Bob,Crewmate,1974,20,1994,google/gemini-pro-1.5
Charlie,Impostor,1921,20,1941,google/gemini-pro-1.5
Erin,Crewmate,1712,20,1732,google/gemini-pro-1.5
Dave,Crewmate,1709,20,1729,google/gemini-pro-1.5
Bob,Crewmate,1677,20,1697,google/gemini-pro-1.5
Charlie,Impostor,1952,20,1972,google/gemini-pro-1.5
Erin,Crewmate,1935,20,1955,google/gemini-pro-1.5
Dave,Crewmate,1709,20,1729,google/gemini-pro-1.5
Bob,Crewmate,1677,20,1697,google/gemini-pro-1.5
Charlie,Impostor,1987,20,2007,google/gemini-pro-1.5
Erin,Crewmate,1970,20,1990,google/gemini-pro-1.5
Dave,Crewmate,1967,20,1987,google/gemini-pro-1.5
Bob,Crewmate,1677,20,1697,google/gemini-pro-1.5
Charlie,Impostor,2026,20,2046,google/gemini-pro-1.5
Erin,Crewmate,2009,20,2029,google/gemini-pro-1.5
Dave,Crewmate,2006,20,2026,google/gemini-pro-1.5
Bob,Crewmate,1974,20,1994,google/gemini-pro-1.5
Dave,Impostor,1007,20,1027,google/gemini-pro-1.5
Charlie,Crewmate,1399,20,1419,anthropic/claude-3.5-sonnet
Erin,Crewmate,1306,20,1326,anthropic/claude-3.5-sonnet
Alice,Crewmate,1248,20,1268,anthropic/claude-3.5-sonnet
Dave,Impostor,1017,20,1037,google/gemini-pro-1.5
Bob,Crewmate,1072,20,1092,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1154,20,1174,anthropic/claude-3.5-sonnet
Erin,Crewmate,1092,20,1112,anthropic/claude-3.5-sonnet
Alice,Crewmate,1060,20,1080,anthropic/claude-3.5-sonnet
Dave,Impostor,1007,20,1027,google/gemini-pro-1.5
Charlie,Crewmate,1144,20,1164,anthropic/claude-3.5-sonnet
Erin,Crewmate,1082,20,1102,anthropic/claude-3.5-sonnet
Alice,Crewmate,1050,20,1070,anthropic/claude-3.5-sonnet
Dave,Impostor,1007,20,1027,google/gemini-pro-1.5
Charlie,Crewmate,1399,20,1419,anthropic/claude-3.5-sonnet
Erin,Crewmate,1082,20,1102,anthropic/claude-3.5-sonnet
Alice,Crewmate,1050,20,1070,anthropic/claude-3.5-sonnet
Dave,Impostor,1007,20,1027,google/gemini-pro-1.5
Charlie,Crewmate,1399,20,1419,anthropic/claude-3.5-sonnet
Erin,Crewmate,1306,20,1326,anthropic/claude-3.5-sonnet
Alice,Crewmate,1050,20,1070,anthropic/claude-3.5-sonnet
Dave,Impostor,1192,20,1212,google/gemini-pro-1.5
Charlie,Crewmate,1584,20,1604,anthropic/claude-3.5-sonnet
Erin,Crewmate,1491,20,1511,anthropic/claude-3.5-sonnet
Alice,Crewmate,1432,20,1452,anthropic/claude-3.5-sonnet
Dave,Impostor,1062,20,1082,google/gemini-pro-1.5
Charlie,Crewmate,1399,20,1419,anthropic/claude-3.5-sonnet
Erin,Crewmate,1306,20,1326,anthropic/claude-3.5-sonnet
Alice,Crewmate,1248,20,1268,anthropic/claude-3.5-sonnet
Dave,Impostor,1062,20,1082,google/gemini-pro-1.5
Charlie,Crewmate,1399,20,1419,anthropic/claude-3.5-sonnet
Erin,Crewmate,1306,20,1326,anthropic/claude-3.5-sonnet
Alice,Crewmate,1248,20,1268,anthropic/claude-3.5-sonnet
Dave,Impostor,1103,20,1123,google/gemini-pro-1.5
Charlie,Crewmate,1495,20,1515,anthropic/claude-3.5-sonnet
Erin,Crewmate,1306,20,1326,anthropic/claude-3.5-sonnet
Alice,Crewmate,1248,20,1268,anthropic/claude-3.5-sonnet
Dave,Impostor,1139,20,1159,google/gemini-pro-1.5
Charlie,Crewmate,1531,20,1551,anthropic/claude-3.5-sonnet
Erin,Crewmate,1438,20,1458,anthropic/claude-3.5-sonnet
Alice,Crewmate,1248,20,1268,anthropic/claude-3.5-sonnet
Dave,Impostor,1773,20,1793,google/gemini-pro-1.5
Charlie,Crewmate,2165,20,2185,anthropic/claude-3.5-sonnet
Erin,Crewmate,2072,20,2092,anthropic/claude-3.5-sonnet
Alice,Crewmate,2013,20,2033,anthropic/claude-3.5-sonnet
Dave,Impostor,1620,20,1640,google/gemini-pro-1.5
Charlie,Crewmate,1584,20,1604,anthropic/claude-3.5-sonnet
Erin,Crewmate,1491,20,1511,anthropic/claude-3.5-sonnet
Alice,Crewmate,1432,20,1452,anthropic/claude-3.5-sonnet
Dave,Impostor,1620,20,1640,google/gemini-pro-1.5
Charlie,Crewmate,1584,20,1604,anthropic/claude-3.5-sonnet
Erin,Crewmate,1491,20,1511,anthropic/claude-3.5-sonnet
Alice,Crewmate,1432,20,1452,anthropic/claude-3.5-sonnet
Dave,Impostor,1677,20,1697,google/gemini-pro-1.5
Charlie,Crewmate,2069,20,2089,anthropic/claude-3.5-sonnet
Erin,Crewmate,1491,20,1511,anthropic/claude-3.5-sonnet
Alice,Crewmate,1432,20,1452,anthropic/claude-3.5-sonnet
Dave,Impostor,1720,20,1740,google/gemini-pro-1.5
Charlie,Crewmate,2112,20,2132,anthropic/claude-3.5-sonnet
Erin,Crewmate,2019,20,2039,anthropic/claude-3.5-sonnet
Alice,Crewmate,1432,20,1452,anthropic/claude-3.5-sonnet
Dave,Impostor,2188,20,2208,google/gemini-pro-1.5
Charlie,Crewmate,2580,20,2600,anthropic/claude-3.5-sonnet
Erin,Crewmate,2487,20,2507,anthropic/claude-3.5-sonnet
Alice,Crewmate,2428,20,2448,anthropic/claude-3.5-sonnet
Dave,Impostor,2030,20,2050,google/gemini-pro-1.5
Charlie,Crewmate,2165,20,2185,anthropic/claude-3.5-sonnet
Erin,Crewmate,2072,20,2092,anthropic/claude-3.5-sonnet
Alice,Crewmate,2013,20,2033,anthropic/claude-3.5-sonnet
Dave,Impostor,2030,20,2050,google/gemini-pro-1.5
Charlie,Crewmate,2165,20,2185,anthropic/claude-3.5-sonnet
Erin,Crewmate,2072,20,2092,anthropic/claude-3.5-sonnet
Alice,Crewmate,2013,20,2033,anthropic/claude-3.5-sonnet
Dave,Impostor,2084,20,2104,google/gemini-pro-1.5
Charlie,Crewmate,2476,20,2496,anthropic/claude-3.5-sonnet
Erin,Crewmate,2072,20,2092,anthropic/claude-3.5-sonnet
Alice,Crewmate,2013,20,2033,anthropic/claude-3.5-sonnet
Dave,Impostor,2133,20,2153,google/gemini-pro-1.5
Charlie,Crewmate,2525,20,2545,anthropic/claude-3.5-sonnet
Erin,Crewmate,2432,20,2452,anthropic/claude-3.5-sonnet
Alice,Crewmate,2013,20,2033,anthropic/claude-3.5-sonnet
Dave,Impostor,2565,20,2585,google/gemini-pro-1.5
Charlie,Crewmate,2957,20,2977,anthropic/claude-3.5-sonnet
Erin,Crewmate,2864,20,2884,anthropic/claude-3.5-sonnet
Alice,Crewmate,2805,20,2825,anthropic/claude-3.5-sonnet
Dave,Impostor,2419,20,2439,google/gemini-pro-1.5
Charlie,Crewmate,2580,20,2600,anthropic/claude-3.5-sonnet
Erin,Crewmate,2487,20,2507,anthropic/claude-3.5-sonnet
Alice,Crewmate,2428,20,2448,anthropic/claude-3.5-sonnet
Dave,Impostor,2419,20,2439,google/gemini-pro-1.5
Charlie,Crewmate,2580,20,2600,anthropic/claude-3.5-sonnet
Erin,Crewmate,2487,20,2507,anthropic/claude-3.5-sonnet
Alice,Crewmate,2428,20,2448,anthropic/claude-3.5-sonnet
Dave,Impostor,2469,20,2489,google/gemini-pro-1.5
Charlie,Crewmate,2861,20,2881,anthropic/claude-3.5-sonnet
Erin,Crewmate,2487,20,2507,anthropic/claude-3.5-sonnet
Alice,Crewmate,2428,20,2448,anthropic/claude-3.5-sonnet
Dave,Impostor,2525,20,2545,google/gemini-pro-1.5
Charlie,Crewmate,2917,20,2937,anthropic/claude-3.5-sonnet
Erin,Crewmate,2824,20,2844,anthropic/claude-3.5-sonnet
Alice,Crewmate,2428,20,2448,anthropic/claude-3.5-sonnet
Alice,Impostor,849,20,869,google/gemini-pro-1.5
Charlie,Crewmate,1092,20,1112,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,1218,20,1238,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,1136,20,1156,meta-llama/llama-3.1-8b-instruct
Alice,Impostor,859,20,879,google/gemini-pro-1.5
Charlie,Crewmate,860,20,880,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,923,20,943,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,919,20,939,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,889,20,909,meta-llama/llama-3.1-8b-instruct
Alice,Impostor,859,20,879,google/gemini-pro-1.5
Charlie,Crewmate,1102,20,1122,meta-llama/llama-3.1-8b-instruct
